8,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,6,16,11,20,26,35,43,41,44,82,68,64,85,92,106,99,110,139,132,149,183,196,198,206,265,284,315,368,371,449,491,556,591,612,708,710,814,848,838,896,974,942,976,1034,1093,1038,1050,1000,989,906,919,989,976,963,929,887,858,840,792,761,674,714,582,541,450,425,377,320,320,246,212,225,201,185,168,166,142,127,133,107,117,102,70,75,69,74,67,72,76,67,44,58,49,54,34,42,29,34,39,31,30,25,27,35,28,34,22,19,27,19,24,18,17,26,22,21,19,26,9,17,21,16,18,15,16,9,16,15,16,15,8,16,11,15,6,13,11,12,17,7,10,6,5,8,10,3,8,5,6,9,3,11,5,4,3,7,5,2,2,3,4,1,5,3,3,2,2,1,7,4,2,2,1,1,1,0,0,0,0,1,1,0,1,1,2,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,2,10,12,20,47,62,64,82,95,93,124,140,175,165,210,253,276,323,373,473,523,605,731,818,958,1073,1149,1221,1282,1238,1240,1221,1194,1353,1294,1286,1316,1365,1249,1208,1262,1171,1120,982,927,768,655,612,535,472,444,363,348,301,237,209,175,172,146,124,116,127,101,99,95,95,99,80,83,65,64,76,67,52,53,46,38,36,46,48,38,42,29,41,28,30,29,29,20,27,22,14,28,21,25,18,22,22,12,15,14,23,17,7,16,12,9,14,13,15,5,6,13,7,7,5,6,3,5,6,10,3,6,1,7,5,2,5,1,2,3,2,1,1,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,5,1,13,9,12,24,33,65,72,130,183,247,283,387,461,532,680,811,953,935,1064,1153,1188,1346,1254,1345,1359,1459,1452,1420,1420,1471,1434,1360,1399,1243,1112,1027,936,840,722,628,605,532,481,406,367,303,283,233,216,203,187,147,126,108,98,120,98,101,82,90,89,62,74,60,67,50,70,61,46,54,44,41,44,43,31,30,38,37,32,25,38,38,25,26,20,24,24,13,16,12,16,8,10,10,10,9,4,5,2,4,10,2,3,3,0,4,2,2,0,1,2,1,2,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,1,0,0,1,0,3,2,3,1,3,0,2,5,14,13,31,31,44,53,48,47,41,26,32,46,50,52,66,54,62,81,96,113,83,107,102,120,140,187,202,282,351,413,436,501,587,669,820,895,1025,1055,1039,1150,1128,1238,1286,1223,1299,1256,1194,1171,1094,1075,1015,1050,970,895,800,724,628,586,551,524,511,461,433,370,359,323,300,305,273,262,233,223,203,199,177,137,158,130,145,108,117,93,132,100,92,61,84,78,58,62,53,62,56,43,39,39,40,44,33,27,20,26,16,21,27,26,24,25,28,14,13,17,18,19,11,16,21,6,19,17,7,13,10,5,12,8,4,5,7,9,10,12,5,9,3,5,4,6,7,3,1,1,3,1,2,6,1,4,0,2,2,1,1,2,2,0,0,0,1,0,0,1,0,1,2,0,2,0,1,1,2,0,0,1,1,1,1,2,1,0,0,0,1,0,0,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,3,2,2,1,1,3,1,3,1,7,4,24,64,76,69,66,61,62,84,102,99,142,113,194,259,304,338,414,508,607,735,946,1170,1284,1352,1595,1859,2063,2234,2281,1974,1749,1548,1439,1236,1086,1014,859,716,666,586,473,459,429,362,343,291,301,277,235,201,205,204,135,155,161,146,131,109,98,104,85,84,82,60,65,56,41,52,49,47,48,34,40,19,26,29,27,26,21,15,31,14,20,24,13,20,15,13,12,5,13,8,13,14,9,11,11,10,11,6,5,8,3,4,4,5,5,6,3,3,7,6,3,3,3,3,3,2,2,1,0,1,3,0,2,2,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,2,2,2,3,1,6,3,12,19,35,57,109,155,185,191,246,300,337,413,501,716,841,1037,1271,1575,1724,1873,1863,1920,2028,2128,2139,2116,1970,1762,1478,1230,1035,861,642,544,469,388,333,281,240,227,200,199,190,144,162,147,121,124,109,99,128,85,80,74,74,69,47,38,50,62,50,44,34,28,28,28,30,31,21,18,17,13,24,18,15,8,15,17,11,11,14,9,8,10,8,9,4,14,8,8,6,5,9,3,2,4,6,2,5,4,0,2,5,0,1,1,2,2,1,3,0,0,3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,4,7,17,16,20,36,34,35,52,68,52,61,58,70,67,51,90,80,91,102,124,146,109,152,181,194,190,207,222,235,277,323,336,371,424,414,486,508,538,555,564,589,628,667,697,736,751,695,742,777,808,857,900,912,961,948,938,871,904,934,883,901,834,934,725,726,722,647,630,551,482,476,384,357,360,311,285,229,252,237,189,189,180,162,155,154,142,134,114,134,127,115,108,94,89,83,89,100,82,78,83,63,70,77,70,75,55,61,55,42,63,42,53,45,53,52,37,47,51,34,50,41,37,31,39,26,33,17,32,28,32,30,26,17,32,24,18,28,20,18,19,20,18,8,20,16,16,19,18,13,16,9,11,10,18,13,6,14,9,17,12,18,9,8,11,8,8,13,6,4,9,10,12,3,7,1,6,6,10,6,2,7,5,12,3,5,6,5,2,3,6,5,2,3,1,9,4,1,2,1,1,3,2,3,3,4,1,1,5,1,1,0,0,1
10,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,5,11,24,28,46,58,75,84,88,80,105,109,127,137,172,203,248,264,257,282,316,399,487,536,580,653,704,698,813,877,1009,999,1099,1147,1196,1192,1252,1328,1413,1417,1360,1318,1239,1174,1109,951,935,851,762,696,582,489,455,417,375,318,311,278,255,218,207,193,180,187,146,137,124,133,124,110,116,105,106,94,94,88,85,77,80,74,69,53,60,47,55,61,55,61,53,42,55,47,47,40,32,37,28,27,30,32,26,19,23,18,22,19,17,21,12,20,24,12,15,15,15,18,19,20,18,16,15,12,17,7,7,10,10,12,9,5,8,15,6,12,9,10,11,9,3,3,6,2,1,4,4,3,5,3,2,5,0,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,19,32,49,71,102,123,169,182,268,235,270,318,396,495,605,767,919,1045,1173,1164,1238,1259,1182,1271,1397,1594,1641,1669,1606,1575,1426,1382,1344,1147,1047,920,786,668,639,514,474,449,357,337,311,277,244,239,219,202,190,170,173,122,148,144,115,111,104,94,85,93,82,75,78,84,62,47,37,43,57,32,42,38,41,39,41,34,31,26,31,29,32,20,26,27,21,10,22,11,15,17,9,7,7,8,5,5,5,6,2,3,2,1,2,3,4,1,2,0,0,2,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,13,22,25,33,62,41,64,78,96,98,94,121,127,140,158,150,180,221,247,301,371,375,463,544,627,728,820,895,1049,1085,1193,1208,1422,1590,1779,1956,1864,1737,1571,1411,1330,1338,1192,994,895,794,657,579,539,415,421,381,341,297,265,224,207,202,190,155,165,143,137,110,105,86,104,105,77,91,77,71,64,69,65,56,42,55,50,57,50,41,31,44,33,33,31,24,18,33,27,24,26,22,19,17,15,15,18,10,17,15,10,10,8,9,6,11,13,11,6,8,5,5,6,5,3,1,5,10,2,3,0,5,5,1,6,4,1,4,2,5,7,3,5,1,6,3,2,4,2,2,3,5,3,5,0,3,2,2,3,4,2,0,0,1,2,3,1,5,0,1,3,2,1,2,1,1,2,2,1,2,0,1,1,1,1,1,0,1,0,0,2,0,0,0,1,0,0,1,1,0,1,1,2,6
11,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,12,18,24,39,44,64,68,94,90,98,138,152,180,221,256,347,400,475,534,614,655,766,882,1163,1323,1503,1927,2109,2175,2151,2099,1971,1855,1677,1503,1279,977,937,810,730,580,511,463,406,366,345,263,231,246,197,169,159,147,138,147,123,127,114,113,90,90,93,72,74,70,73,64,62,54,64,54,49,36,48,40,38,53,42,32,24,30,22,38,25,25,34,22,8,17,16,13,18,16,20,12,15,9,12,6,4,6,11,7,6,1,6,5,8,8,7,10,2,6,2,9,4,8,4,5,4,3,8,1,2,2,3,2,2,4,1,1,0,0,3,2,1,0,0,0,0,0,0,1,1,0,1,0,1,0,2,0,0,1,0,0,0,0,0,0,0,1,1,3,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,18,30,55,61,88,135,180,221,301,385,446,570,647,736,808,976,1007,1167,1444,1667,1904,1954,1993,1992,1936,1777,1616,1470,1347,1203,997,873,775,644,629,577,551,507,414,399,344,287,284,241,224,188,199,157,189,153,119,125,124,111,107,88,104,93,83,73,78,62,53,47,68,41,57,35,48,59,45,35,38,27,31,23,23,25,24,15,19,21,19,20,15,18,11,16,16,8,9,12,10,12,8,18,4,5,2,6,6,2,1,5,2,0,3,8,6,3,3,6,2,2,3,1,2,1,4,1,1,4,2,1,6,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,7,5,14,11,16,25,38,52,67,59,69,79,92,77,99,106,125,134,160,193,222,236,233,278,298,346,439,447,473,547,583,543,630,686,704,754,867,901,945,981,875,944,992,1015,1003,1016,960,959,928,936,898,901,896,836,737,669,689,578,576,547,514,511,411,437,419,397,404,329,306,322,349,271,255,216,232,209,195,173,162,149,163,154,130,116,120,106,102,94,85,77,89,75,95,73,74,63,53,52,56,48,50,56,52,55,47,32,45,50,40,46,39,47,39,41,38,26,33,31,23,31,34,28,27,20,20,24,32,30,25,30,23,23,25,19,20,29,26,23,14,18,15,20,12,14,16,10,16,18,16,14,10,13,12,11,15,6,3,9,3,10,8,11,9,5,6,10,3,9,4,6,4,6,4,1,3,5,2,3,4,4,2,4,3,3,3,2,3,3,2,3,2,1,1,1,0,2,0,1,2,2,2,2,2,2,0,0,0,0,1,1,0,0,3
12,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,7,15,20,33,61,83,115,139,154,150,221,233,284,323,413,439,529,594,559,691,740,827,961,1061,1219,1259,1247,1344,1420,1390,1375,1402,1301,1239,1088,1017,968,978,907,903,810,801,723,694,626,535,532,449,391,401,367,349,287,263,253,238,228,184,146,160,145,155,141,123,120,105,86,84,90,92,76,78,45,73,74,61,53,56,47,57,58,43,55,39,35,38,39,46,25,36,28,32,47,37,27,32,40,27,37,28,21,28,31,21,18,19,16,17,20,19,16,24,9,12,20,17,11,15,18,9,22,11,8,8,14,8,11,15,6,8,10,11,13,9,14,6,7,4,4,3,10,10,7,7,2,3,2,4,3,3,2,5,4,2,3,1,3,1,2,2,3,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,6,14,20,44,54,91,120,151,212,318,449,609,686,832,962,1055,1134,1247,1268,1420,1576,1537,1656,1623,1543,1357,1381,1254,1160,1084,1121,1018,1043,1015,860,872,741,696,614,559,486,403,352,327,287,281,224,213,187,182,148,156,140,127,134,105,94,101,105,97,70,80,69,66,73,60,56,49,52,44,37,48,44,31,43,44,45,36,30,27,30,25,22,21,30,26,19,20,23,26,18,23,15,24,21,19,12,20,19,14,12,19,12,14,11,16,7,13,8,7,11,8,6,5,6,4,2,6,4,2,7,4,6,5,7,3,2,4,3,6,5,6,1,3,3,3,3,4,6,5,4,5,1,2,4,6,5,2,2,0,3,5,2,3,0,2,2,0,1,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,5,5,10,12,12,19,32,41,50,87,95,64,97,111,119,137,126,149,156,164,163,206,193,208,239,196,273,243,227,260,254,279,269,272,265,279,283,313,312,329,307,293,311,266,306,301,299,329,305,301,311,325,329,345,371,355,339,343,394,334,364,347,336,367,390,390,369,400,377,373,390,429,415,415,412,451,417,446,472,445,404,397,433,405,427,419,390,393,367,358,387,373,371,349,343,361,374,366,353,360,359,314,340,315,305,267,268,293,240,282,240,234,240,212,219,216,198,228,183,204,200,162,160,186,146,166,128,127,141,145,117,136,118,119,113,96,109,93,84,91,88,68,90,63,57,68,62,62,59,67,37,47,43,44,46,40,32,39,45,44,36,40,41,41,37,47,39,41,38,38,35,31,39,35,29,30,35,33,41,32,27,47,31,26,37,34,52,28,39,45,52,52,61,50,56,57,52,47,46,175
13,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,3,3,13,16,16,24,44,56,74,114,144,168,165,200,177,218,233,286,279,321,320,348,378,431,403,404,411,479,446,402,405,415,407,442,439,463,435,411,454,443,461,437,463,461,480,464,553,519,522,511,512,574,583,550,502,523,510,496,498,503,455,476,504,542,510,517,503,512,475,480,458,416,450,441,402,423,368,367,350,333,316,294,329,329,317,273,310,307,268,259,266,234,225,204,190,200,178,169,167,165,140,143,134,142,108,117,95,91,100,103,81,87,85,72,66,77,67,55,61,63,52,60,45,53,55,47,43,47,50,42,56,37,35,32,49,46,47,42,39,48,34,40,32,31,38,39,31,26,31,34,45,28,33,36,23,26,37,22,21,25,25,12,19,25,21,14,17,24,22,20,21,21,14,16,22,23,20,15,12,21,12,19,7,22,11,9,14,14,19,11,7,14,18,16,12,11,10,15,12,12,15,16,14,9,12,11,11,15,12,16,10,14,15,42
13,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,11,10,19,20,26,26,57,80,113,150,205,260,355,364,396,429,435,454,499,479,548,538,526,508,582,551,566,538,548,573,546,555,599,592,599,578,632,679,662,680,664,653,656,704,639,625,607,645,572,512,586,592,555,580,557,532,528,567,503,539,526,477,453,407,460,432,387,375,369,341,311,335,341,262,287,261,227,229,223,194,184,167,171,131,135,136,132,126,112,108,82,94,86,97,80,58,68,81,67,50,83,67,58,56,51,56,66,54,47,56,47,66,47,32,37,42,48,46,44,45,35,38,52,29,45,37,45,43,38,35,29,33,29,31,32,33,32,26,26,21,16,23,26,25,22,28,15,20,19,24,13,17,11,19,21,9,11,13,14,9,14,10,14,12,8,14,11,5,8,11,15,10,5,9,8,8,8,8,4,8,7,4,9,3,5,4,10,5,2,2,5,7,5,4,0,7,5,12,5,4,4,3,2,1,8,5,3,1,0,2,5,1,1,3,2,6
14,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,14,11,17,20,25,38,32,40,45,52,53,52,44,72,66,70,67,87,73,60,64,74,77,92,70,82,90,97,104,110,95,111,159,176,205,213,253,285,324,386,446,530,600,670,650,715,803,897,932,936,1032,993,1044,981,1036,1055,1007,1023,994,931,807,792,741,672,637,573,547,508,489,464,465,440,437,372,391,372,346,367,301,307,316,255,262,259,261,238,204,195,196,192,197,188,177,174,163,170,161,149,153,145,124,133,142,126,126,126,114,97,103,80,99,70,81,77,64,98,74,71,79,58,57,56,38,49,53,44,47,54,47,38,42,45,41,35,31,30,35,35,23,35,37,25,35,32,18,22,22,18,22,23,15,20,8,22,16,13,14,11,12,18,16,9,13,9,12,8,11,14,11,12,8,6,7,8,4,6,6,7,6,5,6,6,3,2,3,4,5,2,2,1,2,4,0,1,2,1,0,2,0,1,0,2
14,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,5,10,9,32,29,37,44,52,61,71,85,79,72,96,102,109,111,117,130,114,130,153,188,212,272,290,354,406,483,547,643,725,829,954,1123,1258,1321,1382,1388,1430,1410,1350,1303,1255,1111,1118,870,918,758,783,675,659,582,569,522,484,465,424,364,361,335,311,283,310,294,272,268,234,230,255,220,192,173,179,172,180,165,152,152,142,135,125,127,104,108,96,94,99,85,105,79,82,66,76,61,47,70,75,66,57,55,55,46,29,44,40,35,43,37,45,40,33,31,39,24,27,34,30,31,25,19,17,23,27,20,13,13,17,17,13,11,11,14,10,8,15,11,10,5,6,2,8,6,2,3,3,3,4,1,2,5,1,2,3,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,4,1,6,13,14,14,26,52,63,82,109,139,170,168,239,251,295,364,452,491,549,652,669,803,983,1021,1091,1267,1350,1417,1411,1486,1517,1496,1472,1371,1280,1214,1088,1031,851,829,732,676,599,585,494,483,423,426,424,395,328,331,290,282,228,257,242,211,220,204,200,167,152,137,133,141,133,127,120,108,107,94,85,97,71,70,73,66,59,58,72,59,49,42,53,50,51,48,48,46,32,36,30,25,27,21,25,14,17,18,20,18,13,10,11,8,12,10,15,4,8,7,5,4,1,2,4,2,4,2,4,0,5,1,1,4,0,2,1,2,2,0,1,0,1,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,12,16,26,26,22,18,33,28,35,41,41,54,62,77,80,85,112,121,131,133,168,150,158,218,180,211,221,253,274,312,378,381,440,490,525,614,724,815,876,1050,1123,1202,1298,1448,1512,1645,1771,1812,1669,1499,1432,1263,1221,1076,943,863,648,523,452,425,354,346,280,274,245,214,211,167,152,141,123,112,107,105,106,94,87,84,81,80,78,78,54,75,57,60,48,50,65,60,49,45,42,50,53,46,50,49,52,43,43,32,23,22,30,25,41,24,26,22,21,23,17,16,17,20,13,12,10,11,25,17,15,18,13,9,16,6,15,17,4,9,10,14,5,10,5,9,12,4,5,10,7,3,4,7,4,11,3,10,4,8,11,6,12,2,6,7,2,4,5,6,4,4,8,3,4,2,3,1,2,3,5,2,0,3,2,0,1,3,4,0,2,0,2,0,3,2,1,0,0,2,1,0,1,1,1,1,0,1,1,1,0,0,1,1,0
15,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,18,33,25,38,49,62,81,85,116,137,156,185,191,218,218,308,274,354,395,491,593,717,820,924,1165,1400,1468,1547,1601,1641,1623,1693,1810,1718,1709,1548,1416,1251,1108,968,826,724,620,503,403,381,363,316,260,246,225,188,162,167,144,144,129,111,95,108,100,100,82,98,94,73,74,63,65,71,72,72,64,64,69,56,49,45,65,55,43,41,33,48,20,33,43,40,32,23,28,31,24,24,24,26,28,24,28,26,14,23,16,25,7,13,22,13,14,17,13,18,12,10,10,11,18,12,23,11,10,10,16,8,1,15,3,5,10,6,2,14,4,3,5,3,2,2,0,2,3,2,0,4,3,1,1,1,4,1,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,11,15,28,61,79,121,183,240,324,438,558,701,754,831,885,1038,1024,1179,1403,1540,1713,1896,1981,1901,1826,1650,1531,1475,1225,1084,992,878,793,683,644,505,479,421,351,321,291,285,260,234,186,186,186,156,161,151,130,120,101,130,108,87,94,89,86,87,71,89,72,67,63,67,64,39,67,55,51,51,55,39,36,38,38,36,36,54,31,43,42,33,33,34,21,30,34,34,25,23,22,26,19,23,16,23,17,17,8,22,21,19,26,10,13,10,13,5,6,10,5,9,11,8,6,6,5,2,4,8,3,2,5,3,0,0,0,2,2,2,2,2,0,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,3,2,5,7,3,10,17,23,29,27,33,26,35,43,44,45,62,80,85,68,76,85,63,99,89,85,107,129,109,133,129,131,145,202,218,278,357,448,513,562,624,759,908,954,1036,1055,1119,1095,1085,1119,1167,1191,1222,1042,981,918,842,807,772,816,705,628,632,583,562,505,574,513,434,418,405,370,331,332,299,279,274,287,232,236,247,225,211,209,213,204,195,203,184,173,183,151,171,159,119,156,114,118,128,120,112,91,101,91,98,80,71,100,59,77,67,80,63,64,61,65,67,41,52,36,49,37,41,53,27,49,34,32,31,27,33,23,29,34,33,21,30,32,25,26,26,19,29,16,18,15,25,16,15,12,20,20,8,15,9,19,12,17,13,10,11,11,18,14,16,10,12,15,5,5,6,14,6,12,11,7,5,6,10,7,6,7,3,3,7,3,13,4,3,3,2,2,7,0,0,0,0,0,0,3,2,1,4,1,0,0,2,0,0,2,0,3
16,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,6,3,6,6,6,8,19,18,19,25,49,35,57,55,62,68,72,93,116,113,116,154,167,186,181,159,221,223,253,343,447,546,655,883,1098,1332,1584,1611,1581,1516,1463,1388,1379,1353,1277,1272,1158,1070,957,908,869,694,709,591,579,539,461,438,389,376,365,324,289,329,269,280,266,228,249,231,199,202,193,185,156,154,141,149,130,114,131,93,98,98,105,79,100,84,71,85,67,77,61,59,53,47,55,49,41,52,42,34,45,38,31,32,50,37,37,30,30,31,29,27,33,29,23,19,24,15,15,15,18,15,17,12,15,21,9,17,10,17,19,15,10,10,11,9,11,9,11,7,8,3,6,4,8,8,5,4,6,12,6,1,5,3,0,2,2,0,4,0,3,0,1,1,2,3,1,0,0,0,1,0,2,1,2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
